,ORIGEN,DESTINO,FLUJO,DIA_SEMANA,ZONA_ORIGEN,ZONA_DESTINO,VOLUMEN
10098,Toledo,Marbella,1,Viernes,10,103,2
10099,Toledo,Marchena,1,Viernes,10,103,1
10100,Toledo,Medina del Campo,1,Miercoles,10,10,1
10101,Toledo,Membrilla,0,Domingo,10,104,1
10102,Toledo,Membrilla,0,Jueves,10,104,2
10103,Toledo,Membrilla,0,Martes,10,104,2
10104,Toledo,Membrilla,0,Sabado,10,104,1
10105,Toledo,Membrilla,0,Viernes,10,104,23
10106,Toledo,Mengíbar,1,Jueves,10,104,1
10107,Toledo,Mengíbar,1,Sabado,10,104,1
10108,Toledo,Miajadas,1,Domingo,10,17,1
10109,Toledo,Miajadas,1,Martes,10,17,1
10110,Toledo,Miajadas,1,Miercoles,10,17,1
10111,Toledo,Miajadas,1,Viernes,10,17,4
10112,Toledo,Mieres,1,Viernes,10,8,1
10113,Toledo,Mieres,1,Viernes,10,101,1
10114,Toledo,Miguel Esteban,0,Jueves,10,102,1
10115,Toledo,Miguel Esteban,0,Viernes,10,102,6
10116,Toledo,Miguelturra,0,Domingo,10,104,1
10117,Toledo,Miguelturra,0,Viernes,10,104,1
10118,Toledo,Miranda de Ebro,1,Domingo,10,10,1
10119,Toledo,Mislata,1,Domingo,10,12,1
10120,Toledo,Mislata,1,Sabado,10,12,1
10121,Toledo,Mislata,1,Viernes,10,12,2
10122,Toledo,Mojácar,1,Viernes,10,104,2
10123,Toledo,Molina de Segura,1,Domingo,10,21,1
10124,Toledo,Monachil,1,Sabado,10,2,1
10125,Toledo,Monesterio,1,Viernes,10,103,2
10126,Toledo,Monforte del Cid,1,Lunes,10,22,1
10127,Toledo,Motilla del Palancar,0,Domingo,10,14,6
10128,Toledo,Motilla del Palancar,0,Jueves,10,14,1
10129,Toledo,Motilla del Palancar,0,Viernes,10,14,2
10130,Toledo,Murcia,1,Domingo,10,21,69
10131,Toledo,Murcia,1,Jueves,10,21,6
10132,Toledo,Murcia,1,Lunes,10,21,2
10133,Toledo,Murcia,1,Martes,10,21,4
10134,Toledo,Murcia,1,Miercoles,10,21,8
10135,Toledo,Murcia,1,Sabado,10,21,18
10136,Toledo,Murcia,1,Viernes,10,21,84
10137,Toledo,Málaga,1,Domingo,10,6,28
10138,Toledo,Málaga,1,Jueves,10,6,4
10139,Toledo,Málaga,1,Lunes,10,6,3
10140,Toledo,Málaga,1,Martes,10,6,2
10141,Toledo,Málaga,1,Miercoles,10,6,6
10142,Toledo,Málaga,1,Sabado,10,6,11
10143,Toledo,Málaga,1,Viernes,10,6,43
10144,Toledo,Mérida,1,Domingo,10,16,18
10145,Toledo,Mérida,1,Jueves,10,16,6
10146,Toledo,Mérida,1,Martes,10,16,1
10147,Toledo,Mérida,1,Miercoles,10,16,5
10148,Toledo,Mérida,1,Sabado,10,16,6
10149,Toledo,Mérida,1,Viernes,10,16,57
10150,Toledo,Móstoles,1,Domingo,10,10,3
10151,Toledo,Móstoles,1,Sabado,10,10,1
10152,Toledo,Navalmoral de la Mata,1,Domingo,10,10,16
10153,Toledo,Navalmoral de la Mata,1,Jueves,10,10,5
10154,Toledo,Navalmoral de la Mata,1,Martes,10,10,1
10155,Toledo,Navalmoral de la Mata,1,Miercoles,10,10,4
10156,Toledo,Navalmoral de la Mata,1,Sabado,10,10,3
10157,Toledo,Navalmoral de la Mata,1,Viernes,10,10,20
10158,Toledo,Ocaña,0,Viernes,10,10,1
10159,Toledo,Oeiras,1,Sabado,10,23,2
10160,Toledo,Ogíjares,1,Domingo,10,2,1
10161,Toledo,Ondara,1,Domingo,10,12,1
10162,Toledo,Orihuela,1,Domingo,10,22,1
10163,Toledo,Orihuela,1,Viernes,10,22,2
10164,Toledo,Oropesa,0,Viernes,10,10,2
10165,Toledo,Oropesa del Mar/Orpesa,1,Miercoles,10,12,1
10166,Toledo,Ourense,1,Miercoles,10,20,1
10167,Toledo,Ourense,1,Sabado,10,20,1
10168,Toledo,Ourense,1,Viernes,10,20,2
10169,Toledo,Oviedo,1,Domingo,10,101,4
10170,Toledo,Oviedo,1,Jueves,10,101,1
10171,Toledo,Oviedo,1,Martes,10,101,1
10172,Toledo,Oviedo,1,Sabado,10,101,2
10173,Toledo,Oviedo,1,Viernes,10,101,1
10174,Toledo,Paiporta,1,Viernes,10,12,1
10175,Toledo,Palencia,1,Sabado,10,10,1
10176,Toledo,Palencia,1,Viernes,10,10,1
10177,Toledo,Pamplona/Iruña,1,Domingo,10,10,2
10178,Toledo,Pamplona/Iruña,1,Jueves,10,10,1
10179,Toledo,Pamplona/Iruña,1,Miercoles,10,10,1
10180,Toledo,Pamplona/Iruña,1,Viernes,10,10,1
10181,Toledo,Paterna,1,Domingo,10,12,2
10182,Toledo,Paterna,1,Miercoles,10,12,1
10183,Toledo,Pedro Muñoz,0,Domingo,10,104,1
10184,Toledo,Pedro Muñoz,0,Jueves,10,104,1
10185,Toledo,Pedro Muñoz,0,Viernes,10,104,7
10186,Toledo,Pego,1,Domingo,10,12,1
10187,Toledo,Pepino,0,Domingo,10,10,1
10188,Toledo,Perales del Puerto,1,Sabado,10,10,1
10189,Toledo,Petrer,1,Viernes,10,104,1
10190,Toledo,Picanya,1,Jueves,10,12,1
10191,Toledo,Pinto,1,Viernes,10,10,1
10192,Toledo,Plasencia,1,Domingo,10,10,14
10193,Toledo,Plasencia,1,Jueves,10,10,3
10194,Toledo,Plasencia,1,Lunes,10,10,2
10195,Toledo,Plasencia,1,Martes,10,10,1
10196,Toledo,Plasencia,1,Miercoles,10,10,6
10197,Toledo,Plasencia,1,Sabado,10,10,7
10198,Toledo,Plasencia,1,Viernes,10,10,38
10199,Toledo,Pontevedra,1,Miercoles,10,19,1
10200,Toledo,Puerto Lápice,0,Viernes,10,104,2
10201,Toledo,Puertollano,0,Domingo,10,104,10
10202,Toledo,Puertollano,0,Jueves,10,104,5
10203,Toledo,Puertollano,0,Miercoles,10,104,2
10204,Toledo,Puertollano,0,Sabado,10,104,3
10205,Toledo,Puertollano,0,Viernes,10,104,26
10206,Toledo,Pulpí,1,Viernes,10,104,1
10207,Toledo,Quart de Poblet,1,Viernes,10,12,1
10208,Toledo,Quintanar de la Orden,0,Domingo,10,102,1
10209,Toledo,Quintanar de la Orden,0,Viernes,10,102,10
10210,Toledo,Reinosa,1,Domingo,10,10,1
10211,Toledo,Rincón de la Victoria,1,Viernes,10,6,1
10212,Toledo,Ronda,1,Viernes,10,7,1
10213,Toledo,Roquetas de Mar,1,Miercoles,10,1,1
10214,Toledo,Roquetas de Mar,1,Viernes,10,1,3
10215,Toledo,Salamanca,1,Domingo,10,10,59
10216,Toledo,Salamanca,1,Jueves,10,10,2
10217,Toledo,Salamanca,1,Lunes,10,10,2
10218,Toledo,Salamanca,1,Martes,10,10,3
10219,Toledo,Salamanca,1,Miercoles,10,10,4
10220,Toledo,Salamanca,1,Sabado,10,10,22
10221,Toledo,Salamanca,1,Viernes,10,10,55
10222,Toledo,Salobreña,1,Jueves,10,2,1
10223,Toledo,San Clemente,0,Viernes,10,104,2
10224,Toledo,San Fernando,1,Jueves,10,103,1
10225,Toledo,San Fernando,1,Viernes,10,103,1
10226,Toledo,San Javier,1,Domingo,10,104,3
10227,Toledo,San Javier,1,Sabado,10,104,1
10228,Toledo,San Pedro del Pinatar,1,Jueves,10,22,1
10229,Toledo,San Pedro del Pinatar,1,Sabado,10,22,1
10230,Toledo,San Pedro del Pinatar,1,Viernes,10,22,8
10231,Toledo,San Sebastián de los Reyes,1,Domingo,10,10,1
10232,Toledo,San Vicente del Raspeig/Sant Vicent del Raspeig,1,Domingo,10,104,3
10233,Toledo,San Vicente del Raspeig/Sant Vicent del Raspeig,1,Jueves,10,104,1
10234,Toledo,San Vicente del Raspeig/Sant Vicent del Raspeig,1,Viernes,10,104,2
10235,Toledo,Sant Cugat del Vallès,1,Domingo,10,8,1
10236,Toledo,Sant Joan d'Alacant,1,Lunes,10,104,1
10237,Toledo,Sant Joan d'Alacant,1,Sabado,10,104,2
10238,Toledo,Sant Joan d'Alacant,1,Viernes,10,104,2
10239,Toledo,Santa Cruz de Mudela,0,Miercoles,10,104,1
10240,Toledo,Santa Cruz de Mudela,0,Viernes,10,104,6
10241,Toledo,Santa Elena,1,Miercoles,10,104,1
10242,Toledo,Santa Elena,1,Viernes,10,104,1
10243,Toledo,Santa Fe,1,Sabado,10,2,1
10244,Toledo,Santa Marta de Tormes,1,Sabado,10,10,1
10245,Toledo,Santa Pola,1,Lunes,10,22,1
10246,Toledo,Santa Pola,1,Sabado,10,22,1
10247,Toledo,Santander,1,Domingo,10,10,1
10248,Toledo,Santander,1,Jueves,10,10,1
10249,Toledo,Santander,1,Miercoles,10,10,2
10250,Toledo,Santiponce,1,Viernes,10,5,1
10251,Toledo,Santovenia de la Valdoncina,1,Viernes,10,10,1
10252,Toledo,Segovia,1,Domingo,10,10,1
10253,Toledo,Segovia,1,Jueves,10,10,1
10254,Toledo,Segovia,1,Sabado,10,10,2
10255,Toledo,Segovia,1,Viernes,10,10,2
10256,Toledo,Sevilla,1,Domingo,10,5,54
10257,Toledo,Sevilla,1,Jueves,10,5,5
10258,Toledo,Sevilla,1,Lunes,10,5,2
10259,Toledo,Sevilla,1,Martes,10,5,4
10260,Toledo,Sevilla,1,Miercoles,10,5,10
10261,Toledo,Sevilla,1,Sabado,10,5,20
10262,Toledo,Sevilla,1,Viernes,10,5,79
10263,Toledo,Socuéllamos,0,Jueves,10,104,1
10264,Toledo,Socuéllamos,0,Viernes,10,104,7
10265,Toledo,Soria,1,Domingo,10,10,1
10266,Toledo,Soria,1,Sabado,10,10,1
10267,Toledo,Soria,1,Viernes,10,10,2
10268,Toledo,Talavera de la Reina,0,Domingo,10,10,91
10269,Toledo,Talavera de la Reina,0,Jueves,10,10,9
10270,Toledo,Talavera de la Reina,0,Lunes,10,10,5
10271,Toledo,Talavera de la Reina,0,Martes,10,10,5
10272,Toledo,Talavera de la Reina,0,Miercoles,10,10,11
10273,Toledo,Talavera de la Reina,0,Sabado,10,10,74
10274,Toledo,Talavera de la Reina,0,Viernes,10,10,102
10275,Toledo,Tarancón,0,Domingo,10,10,1
10276,Toledo,Tarancón,0,Jueves,10,10,1
10277,Toledo,Tarancón,0,Sabado,10,10,1
10278,Toledo,Tarancón,0,Viernes,10,10,1
10279,Toledo,Tarragona,1,Jueves,10,8,1
10280,Toledo,Tavernes de la Valldigna,1,Domingo,10,12,1
10281,Toledo,Terrassa,1,Domingo,10,8,1
10282,Toledo,Terrassa,1,Martes,10,8,1
10283,Toledo,Tobarra,0,Domingo,10,104,1
10284,Toledo,Tobarra,0,Jueves,10,104,1
10285,Toledo,Tobarra,0,Viernes,10,104,1
10286,Toledo,Tomares,1,Viernes,10,5,1
10287,Toledo,Tomelloso,0,Domingo,10,104,36
10288,Toledo,Tomelloso,0,Jueves,10,104,9
10289,Toledo,Tomelloso,0,Lunes,10,104,1
10290,Toledo,Tomelloso,0,Martes,10,104,2
10291,Toledo,Tomelloso,0,Miercoles,10,104,7
10292,Toledo,Tomelloso,0,Sabado,10,104,32
10293,Toledo,Tomelloso,0,Viernes,10,104,93
10294,Toledo,Tordesillas,1,Domingo,10,10,1
10295,Toledo,Torredonjimeno,1,Domingo,10,104,1
10296,Toledo,Torrejón de Ardoz,1,Domingo,10,10,1
10297,Toledo,Torrejón de Ardoz,1,Sabado,10,10,1
10298,Toledo,Torrelavega,1,Domingo,10,10,1
10299,Toledo,Torrelavega,1,Viernes,10,10,1
10300,Toledo,Torremolinos,1,Domingo,10,103,1
10301,Toledo,Torremolinos,1,Viernes,10,103,2
10302,Toledo,Torrent,1,Domingo,10,8,1
10303,Toledo,Torrent,1,Domingo,10,12,1
10304,Toledo,Torrent,1,Jueves,10,8,1
10305,Toledo,Torrent,1,Jueves,10,12,1
10306,Toledo,Torrent,1,Viernes,10,8,1
10307,Toledo,Torrent,1,Viernes,10,12,1
10308,Toledo,Torrenueva,0,Viernes,10,104,1
10309,Toledo,Torrevieja,1,Domingo,10,22,4
10310,Toledo,Torrevieja,1,Jueves,10,22,2
10311,Toledo,Torrevieja,1,Viernes,10,22,4
10312,Toledo,Totana,1,Domingo,10,104,1
10313,Toledo,Trujillo,1,Domingo,10,17,2
10314,Toledo,Trujillo,1,Martes,10,17,1
10315,Toledo,Trujillo,1,Miercoles,10,17,1
10316,Toledo,Trujillo,1,Sabado,10,17,1
10317,Toledo,Trujillo,1,Viernes,10,17,6
10318,Toledo,Utiel,1,Jueves,10,102,1
10319,Toledo,Utiel,1,Miercoles,10,102,1
10320,Toledo,Utiel,1,Sabado,10,102,1
10321,Toledo,Utiel,1,Viernes,10,102,1
10322,Toledo,Utrera,1,Viernes,10,5,2
10323,Toledo,Valdepeñas,0,Domingo,10,104,39
10324,Toledo,Valdepeñas,0,Jueves,10,104,8
10325,Toledo,Valdepeñas,0,Lunes,10,104,2
10326,Toledo,Valdepeñas,0,Martes,10,104,4
10327,Toledo,Valdepeñas,0,Miercoles,10,104,8
10328,Toledo,Valdepeñas,0,Sabado,10,104,34
10329,Toledo,Valdepeñas,0,Viernes,10,104,93
10330,Toledo,Valdepeñas de Jaén,1,Viernes,10,104,1
10331,Toledo,Valdorros,1,Viernes,10,10,1
10332,Toledo,Valladolid,1,Domingo,10,10,30
10333,Toledo,Valladolid,1,Lunes,10,10,1
10334,Toledo,Valladolid,1,Martes,10,10,1
10335,Toledo,Valladolid,1,Sabado,10,10,3
10336,Toledo,Valladolid,1,Viernes,10,10,14
10337,Toledo,Vera,1,Viernes,10,104,2
10338,Toledo,Viator,1,Jueves,10,1,1
10339,Toledo,Vigo,1,Miercoles,10,19,1
10340,Toledo,Vigo,1,Sabado,10,19,3
10341,Toledo,Vigo,1,Viernes,10,19,1
10342,Toledo,Villafranca de los Barros,1,Viernes,10,103,2
10343,Toledo,Villafranca de los Caballeros,0,Jueves,10,104,1
10344,Toledo,Villafranca de los Caballeros,0,Viernes,10,104,2
10345,Toledo,Villahermosa,0,Viernes,10,104,1
10346,Toledo,Villanueva de la Jara,0,Jueves,10,14,1
10347,Toledo,Villanueva de la Jara,0,Sabado,10,14,1
10348,Toledo,Villanueva de la Serena,1,Domingo,10,103,1
10349,Toledo,Villanueva de la Serena,1,Viernes,10,103,1
10350,Toledo,Villanueva de los Infantes,0,Domingo,10,10,1
10351,Toledo,Villanueva de los Infantes,0,Domingo,10,104,1
10352,Toledo,Villanueva de los Infantes,0,Jueves,10,10,1
10353,Toledo,Villanueva de los Infantes,0,Jueves,10,104,1
10354,Toledo,Villanueva de los Infantes,0,Martes,10,10,1
10355,Toledo,Villanueva de los Infantes,0,Martes,10,104,1
10356,Toledo,Villanueva de los Infantes,0,Sabado,10,10,1
10357,Toledo,Villanueva de los Infantes,0,Sabado,10,104,1
10358,Toledo,Villanueva de los Infantes,0,Viernes,10,10,3
10359,Toledo,Villanueva de los Infantes,0,Viernes,10,104,3
10360,Toledo,Villarrobledo,0,Domingo,10,104,14
10361,Toledo,Villarrobledo,0,Jueves,10,104,6
10362,Toledo,Villarrobledo,0,Martes,10,104,1
10363,Toledo,Villarrobledo,0,Miercoles,10,104,7
10364,Toledo,Villarrobledo,0,Sabado,10,104,7
10365,Toledo,Villarrobledo,0,Viernes,10,104,68
10366,Toledo,Villaviciosa de Odón,1,Domingo,10,10,1
10367,Toledo,Villena,1,Domingo,10,104,3
10368,Toledo,Villena,1,Miercoles,10,104,1
10369,Toledo,Villena,1,Sabado,10,104,3
10370,Toledo,Villena,1,Viernes,10,104,3
10371,Toledo,Vitoria-Gasteiz,1,Domingo,10,10,1
10372,Toledo,Vitoria-Gasteiz,1,Viernes,10,10,2
10373,Toledo,Vélez-Málaga,1,Domingo,10,6,1
10374,Toledo,Vélez-Málaga,1,Viernes,10,6,1
10375,Toledo,Xàtiva,1,Sabado,10,12,1
10376,Toledo,Yecla,1,Domingo,10,104,1
10377,Toledo,Yecla,1,Lunes,10,104,1
10378,Toledo,Zafra,1,Jueves,10,103,1
10379,Toledo,Zafra,1,Sabado,10,103,2
10380,Toledo,Zafra,1,Viernes,10,103,5
10381,Toledo,Zamora,1,Viernes,10,10,2
10382,Toledo,Zaragoza,1,Domingo,10,10,17
10383,Toledo,Zaragoza,1,Jueves,10,10,3
10384,Toledo,Zaragoza,1,Martes,10,10,2
10385,Toledo,Zaragoza,1,Miercoles,10,10,1
10386,Toledo,Zaragoza,1,Sabado,10,10,4
10387,Toledo,Zaragoza,1,Viernes,10,10,17
10388,Toledo,Águilas,1,Jueves,10,104,1
10389,Toledo,Águilas,1,Viernes,10,104,2
10390,Toledo,Ávila,1,Domingo,10,10,27
10391,Toledo,Ávila,1,Jueves,10,10,6
10392,Toledo,Ávila,1,Miercoles,10,10,2
10393,Toledo,Ávila,1,Sabado,10,10,13
10394,Toledo,Ávila,1,Viernes,10,10,41
10395,Toledo,Écija,1,Domingo,10,103,1
10396,Toledo,Évora,1,Viernes,10,103,2
10397,Toledo,Úbeda,1,Domingo,10,104,2
10398,Toledo,Úbeda,1,Viernes,10,104,8
10399,Tomelloso,Albacete,0,Domingo,104,104,87
10400,Tomelloso,Albacete,0,Jueves,104,104,7
10401,Tomelloso,Albacete,0,Lunes,104,104,5
10402,Tomelloso,Albacete,0,Martes,104,104,6
10403,Tomelloso,Albacete,0,Miercoles,104,104,8
10404,Tomelloso,Albacete,0,Sabado,104,104,40
10405,Tomelloso,Albacete,0,Viernes,104,104,73
10406,Tomelloso,Alcañiz,1,Domingo,104,8,1
10407,Tomelloso,Alcobendas,1,Domingo,104,10,7
10408,Tomelloso,Alcobendas,1,Lunes,104,10,1
10409,Tomelloso,Alcorcón,1,Viernes,104,10,1
10410,Tomelloso,Alicante/Alacant,1,Domingo,104,104,58
10411,Tomelloso,Alicante/Alacant,1,Jueves,104,104,4
10412,Tomelloso,Alicante/Alacant,1,Lunes,104,104,3
10413,Tomelloso,Alicante/Alacant,1,Martes,104,104,3
10414,Tomelloso,Alicante/Alacant,1,Miercoles,104,104,3
10415,Tomelloso,Alicante/Alacant,1,Sabado,104,104,17
10416,Tomelloso,Alicante/Alacant,1,Viernes,104,104,38
10417,Tomelloso,Aljaraque,1,Domingo,104,103,1
10418,Tomelloso,Almagro,0,Domingo,104,104,1
10419,Tomelloso,Almansa,0,Domingo,104,104,2
10420,Tomelloso,Almería,1,Domingo,104,1,2
10421,Tomelloso,Almería,1,Jueves,104,1,1
10422,Tomelloso,Alzira,1,Viernes,104,12,1
10423,Tomelloso,Andújar,1,Domingo,104,104,1
10424,Tomelloso,Andújar,1,Viernes,104,104,1
10425,Tomelloso,Aranjuez,1,Domingo,104,10,1
10426,Tomelloso,Armilla,1,Domingo,104,2,1
10427,Tomelloso,Badajoz,1,Domingo,104,103,2
10428,Tomelloso,Badajoz,1,Sabado,104,103,1
10429,Tomelloso,Bailén,1,Domingo,104,104,4
10430,Tomelloso,Bailén,1,Sabado,104,104,1
10431,Tomelloso,Barcelona,1,Domingo,104,8,14
10432,Tomelloso,Barcelona,1,Lunes,104,8,2
10433,Tomelloso,Barcelona,1,Miercoles,104,8,1
10434,Tomelloso,Barcelona,1,Sabado,104,8,4
10435,Tomelloso,Barcelona,1,Viernes,104,8,1
10436,Tomelloso,Benicasim/Benicàssim,1,Viernes,104,12,1
10437,Tomelloso,Benidorm,1,Domingo,104,12,3
10438,Tomelloso,Benidorm,1,Sabado,104,12,3
10439,Tomelloso,Benidorm,1,Viernes,104,12,3
10440,Tomelloso,Bilbao,1,Domingo,104,10,1
10441,Tomelloso,Bolaños de Calatrava,0,Viernes,104,104,3
10442,Tomelloso,Burjassot,1,Domingo,104,12,2
10443,Tomelloso,Cartagena,1,Domingo,104,104,1
10444,Tomelloso,Cartagena,1,Viernes,104,104,1
10445,Tomelloso,Castalla,1,Lunes,104,12,1
10446,Tomelloso,Cheste,1,Domingo,104,12,1
10447,Tomelloso,Chiclana de la Frontera,1,Sabado,104,103,1
10448,Tomelloso,Chiclana de la Frontera,1,Viernes,104,103,1
10449,Tomelloso,Ciudad Real,0,Domingo,104,104,89
10450,Tomelloso,Ciudad Real,0,Jueves,104,104,8
10451,Tomelloso,Ciudad Real,0,Lunes,104,104,4
10452,Tomelloso,Ciudad Real,0,Martes,104,104,3
10453,Tomelloso,Ciudad Real,0,Miercoles,104,104,6
10454,Tomelloso,Ciudad Real,0,Sabado,104,104,37
10455,Tomelloso,Ciudad Real,0,Viernes,104,104,69
10456,Tomelloso,Cuenca,0,Domingo,104,102,22
10457,Tomelloso,Cuenca,0,Lunes,104,102,2
10458,Tomelloso,Cuenca,0,Martes,104,102,1
10459,Tomelloso,Cuenca,0,Viernes,104,102,12
10460,Tomelloso,Cullera,1,Viernes,104,12,1
10461,Tomelloso,Cunit,1,Viernes,104,8,1
10462,Tomelloso,Cáceres,1,Domingo,104,103,1
10463,Tomelloso,Cádiz,1,Domingo,104,103,1
10464,Tomelloso,Cádiz,1,Viernes,104,103,1
10465,Tomelloso,Córdoba,1,Domingo,104,103,14
10466,Tomelloso,Córdoba,1,Jueves,104,103,2
10467,Tomelloso,Córdoba,1,Miercoles,104,103,1
10468,Tomelloso,Córdoba,1,Sabado,104,103,2
10469,Tomelloso,Córdoba,1,Viernes,104,103,17
10470,Tomelloso,Daimiel,0,Martes,104,104,1
10471,Tomelloso,Daimiel,0,Miercoles,104,104,1
10472,Tomelloso,Dos Hermanas,1,Domingo,104,5,1
10473,Tomelloso,Elche/Elx,1,Domingo,104,22,9
10474,Tomelloso,Elche/Elx,1,Lunes,104,22,1
10475,Tomelloso,Elche/Elx,1,Miercoles,104,22,1
10476,Tomelloso,Elche/Elx,1,Sabado,104,22,1
10477,Tomelloso,Elche/Elx,1,Viernes,104,22,1
10478,Tomelloso,Fuenlabrada,1,Domingo,104,10,2
10479,Tomelloso,Fuenlabrada,1,Viernes,104,10,2
10480,Tomelloso,Gandia,1,Domingo,104,12,2
10481,Tomelloso,Gandia,1,Miercoles,104,12,1
10482,Tomelloso,Gandia,1,Sabado,104,12,1
10483,Tomelloso,Gandia,1,Viernes,104,12,3
10484,Tomelloso,Getafe,1,Domingo,104,10,20
10485,Tomelloso,Getafe,1,Viernes,104,10,4
10486,Tomelloso,Girona,1,Domingo,104,8,1
10487,Tomelloso,Granada,1,Domingo,104,2,53
10488,Tomelloso,Granada,1,Jueves,104,2,3
10489,Tomelloso,Granada,1,Lunes,104,2,2
10490,Tomelloso,Granada,1,Miercoles,104,2,5
10491,Tomelloso,Granada,1,Sabado,104,2,7
10492,Tomelloso,Granada,1,Viernes,104,2,31
10493,Tomelloso,Guadalajara,0,Lunes,104,10,1
10494,Tomelloso,Guarromán,1,Domingo,104,104,2
10495,Tomelloso,Hellín,0,Sabado,104,104,1
10496,Tomelloso,Jaén,1,Domingo,104,104,14
10497,Tomelloso,Jaén,1,Jueves,104,104,1
10498,Tomelloso,Jaén,1,Martes,104,104,1
10499,Tomelloso,Jaén,1,Miercoles,104,104,1
10500,Tomelloso,Jaén,1,Sabado,104,104,4
10501,Tomelloso,Jaén,1,Viernes,104,104,9
10502,Tomelloso,Jerez de la Frontera,1,Domingo,104,103,1
10503,Tomelloso,Jerez de la Frontera,1,Miercoles,104,103,1
10504,Tomelloso,Jerez de la Frontera,1,Viernes,104,103,1
10505,Tomelloso,Leganés,1,Domingo,104,10,1
10506,Tomelloso,Leganés,1,Viernes,104,10,1
10507,Tomelloso,Linares,1,Domingo,104,104,2
10508,Tomelloso,Linares,1,Viernes,104,104,2
10509,Tomelloso,Lucena,1,Viernes,104,103,1
10510,Tomelloso,Madrid,1,Domingo,104,10,93
10511,Tomelloso,Madrid,1,Jueves,104,10,1
10512,Tomelloso,Madrid,1,Lunes,104,10,4
10513,Tomelloso,Madrid,1,Martes,104,10,5
10514,Tomelloso,Madrid,1,Miercoles,104,10,4
10515,Tomelloso,Madrid,1,Sabado,104,10,24
10516,Tomelloso,Madrid,1,Viernes,104,10,36
10517,Tomelloso,Manises,1,Sabado,104,12,1
10518,Tomelloso,Marmolejo,1,Viernes,104,104,1
10519,Tomelloso,Miguelturra,0,Domingo,104,104,2
10520,Tomelloso,Murcia,1,Domingo,104,21,23
10521,Tomelloso,Murcia,1,Jueves,104,21,2
10522,Tomelloso,Murcia,1,Lunes,104,21,1
10523,Tomelloso,Murcia,1,Martes,104,21,1
10524,Tomelloso,Murcia,1,Miercoles,104,21,1
10525,Tomelloso,Murcia,1,Sabado,104,21,3
10526,Tomelloso,Murcia,1,Viernes,104,21,14
10527,Tomelloso,Málaga,1,Domingo,104,6,12
10528,Tomelloso,Málaga,1,Miercoles,104,6,1
10529,Tomelloso,Málaga,1,Sabado,104,6,4
10530,Tomelloso,Málaga,1,Viernes,104,6,4
10531,Tomelloso,Mérida,1,Domingo,104,16,2
10532,Tomelloso,Mérida,1,Miercoles,104,16,1
10533,Tomelloso,Mérida,1,Viernes,104,16,1
10534,Tomelloso,Ocaña,0,Viernes,104,10,1
10535,Tomelloso,Oliva,1,Martes,104,12,1
10536,Tomelloso,Orihuela,1,Domingo,104,22,1
10537,Tomelloso,Paiporta,1,Domingo,104,12,1
10538,Tomelloso,Paterna,1,Viernes,104,12,1
10539,Tomelloso,Pozoblanco,1,Jueves,104,103,1
10540,Tomelloso,Pozoblanco,1,Viernes,104,103,1
10541,Tomelloso,Puertollano,0,Domingo,104,104,4
10542,Tomelloso,Puertollano,0,Lunes,104,104,1
10543,Tomelloso,Puertollano,0,Martes,104,104,1
10544,Tomelloso,Puertollano,0,Viernes,104,104,4
10545,Tomelloso,Quart de Poblet,1,Viernes,104,12,1
10546,Tomelloso,Requena,1,Domingo,104,104,2
10547,Tomelloso,Requena,1,Viernes,104,104,1
10548,Tomelloso,Riba-roja de Túria,1,Viernes,104,12,1
10549,Tomelloso,Sabadell,1,Sabado,104,8,1
10550,Tomelloso,Sabadell,1,Viernes,104,8,1
10551,Tomelloso,Sagunto/Sagunt,1,Domingo,104,12,1
10552,Tomelloso,San Clemente,0,Viernes,104,104,1
10553,Tomelloso,San Vicente del Raspeig/Sant Vicent del Raspeig,1,Domingo,104,104,44
10554,Tomelloso,San Vicente del Raspeig/Sant Vicent del Raspeig,1,Jueves,104,104,1
10555,Tomelloso,San Vicente del Raspeig/Sant Vicent del Raspeig,1,Lunes,104,104,1
10556,Tomelloso,San Vicente del Raspeig/Sant Vicent del Raspeig,1,Miercoles,104,104,2
10557,Tomelloso,San Vicente del Raspeig/Sant Vicent del Raspeig,1,Sabado,104,104,5
10558,Tomelloso,San Vicente del Raspeig/Sant Vicent del Raspeig,1,Viernes,104,104,9
10559,Tomelloso,Sant Andreu de la Barca,1,Domingo,104,8,1
10560,Tomelloso,Sant Joan d'Alacant,1,Jueves,104,104,1
10561,Tomelloso,Sant Pol de Mar,1,Viernes,104,8,1
10562,Tomelloso,Sevilla,1,Domingo,104,5,19
10563,Tomelloso,Sevilla,1,Jueves,104,5,2
10564,Tomelloso,Sevilla,1,Martes,104,5,1
10565,Tomelloso,Sevilla,1,Sabado,104,5,2
10566,Tomelloso,Sevilla,1,Viernes,104,5,15
10567,Tomelloso,Talavera de la Reina,0,Domingo,104,10,27
10568,Tomelloso,Talavera de la Reina,0,Jueves,104,10,1
10569,Tomelloso,Talavera de la Reina,0,Lunes,104,10,2
10570,Tomelloso,Talavera de la Reina,0,Martes,104,10,1
10571,Tomelloso,Talavera de la Reina,0,Miercoles,104,10,1
10572,Tomelloso,Talavera de la Reina,0,Sabado,104,10,1
10573,Tomelloso,Talavera de la Reina,0,Viernes,104,10,12
10574,Tomelloso,Tarragona,1,Domingo,104,8,2
10575,Tomelloso,Terrassa,1,Sabado,104,8,1
10576,Tomelloso,Tobarra,0,Domingo,104,104,1
