FID,INSPIREID,COUNTRY,NATLEVNAME,NATCODE,NAMEUNIT,CODNUT1,CODNUT2,CODNUT3,COD_INE,COD_PROV,NOM_ETIQ,HABITANTES,DENSIDAD,SUP_KM2,CP,SHAPE_Length,SHAPE_Area
147,ES.IGN.SIGLIM34081313045,ES,Municipio,34081313045,Granátula de Calatrava,ES4,ES42,ES422,13045,13,Granátula de Calatrava,731,4.78,152.740053,13360,98301.1211625991,251446759.960569
148,ES.IGN.SIGLIM34081313046,ES,Municipio,34081313046,Guadalmez,ES4,ES42,ES422,13046,13,Guadalmez,731,10.12,72.186958,13490,58892.4405116732,118448498.159328
149,ES.IGN.SIGLIM34081313047,ES,Municipio,34081313047,Herencia,ES4,ES42,ES422,13047,13,Herencia,8425,37.06,227.307242,13640,124951.168510567,380127445.855993
150,ES.IGN.SIGLIM34081313088,ES,Municipio,34081313088,Valenzuela de Calatrava,ES4,ES42,ES422,13088,13,Valenzuela de Calatrava,692,15.79,43.822113,13279,39997.6551276829,72755313.1008916
151,ES.IGN.SIGLIM34080253003,ES,Municipio,34080253003,Dehesa de Santiago,ES4,ES42,ES421,53003,53, ,0,0,0, ,21542.6936222812,13499865.6518838
152,ES.IGN.SIGLIM34081313048,ES,Municipio,34081313048,Hinojosas de Calatrava,ES4,ES42,ES422,13048,13,Hinojosas de Calatrava,532,5.12,103.711511,13590,74268.0417244855,167895130.146239
153,ES.IGN.SIGLIM34081313049,ES,Municipio,34081313049,Horcajo de los Montes,ES4,ES42,ES422,13049,13,Horcajo de los Montes,903,4.33,208.192742,13110,105356.149707005,347526944.911443
154,ES.IGN.SIGLIM34081313050,ES,Municipio,34081313050,Las Labores,ES4,ES42,ES422,13050,13,Las Labores,569,16.74,33.980282,13660,62763.9487108102,56955285.6674377
155,ES.IGN.SIGLIM34081616006,ES,Municipio,34081616006,Albendea,ES4,ES42,ES423,16006,16,Albendea,125,3.26,38.274875,16812,40067.0915078016,66076356.2866271
156,ES.IGN.SIGLIM34081313051,ES,Municipio,34081313051,Luciana,ES4,ES42,ES422,13051,13,Luciana,374,3.27,114.023434,13108,87321.0713995348,188685625.254888
157,ES.IGN.SIGLIM34081313052,ES,Municipio,34081313052,Malagón,ES4,ES42,ES422,13052,13,Malagón,8129,22.24,365.426958,13420,132746.151599448,608503676.710061
158,ES.IGN.SIGLIM34081313053,ES,Municipio,34081313053,Manzanares,ES4,ES42,ES422,13053,13,Manzanares,18043,37.93,475.597678,13200,157260.096480084,786906858.807786
159,ES.IGN.SIGLIM34081313054,ES,Municipio,34081313054,Membrilla,ES4,ES42,ES422,13054,13,Membrilla,6016,41.79,143.937559,13230,75921.1679247396,238177232.290291
160,ES.IGN.SIGLIM34081313055,ES,Municipio,34081313055,Mestanza,ES4,ES42,ES422,13055,13,Mestanza,688,1.85,370.797598,13592,130982.697835888,604760338.158685
161,ES.IGN.SIGLIM34081313056,ES,Municipio,34081313056,Miguelturra,ES4,ES42,ES422,13056,13,Miguelturra,15316,129.1,118.632504,13170,99127.1721965517,195966828.05505
162,ES.IGN.SIGLIM34081313057,ES,Municipio,34081313057,Montiel,ES4,ES42,ES422,13057,13,Montiel,1330,4.93,269.330548,13326,328766.09015114,445434048.7861
163,ES.IGN.SIGLIM34081313058,ES,Municipio,34081313058,Moral de Calatrava,ES4,ES42,ES422,13058,13,Moral de Calatrava,5279,28.12,187.718662,13350,98030.5674845573,310733768.365325
164,ES.IGN.SIGLIM34081313059,ES,Municipio,34081313059,Navalpino,ES4,ES42,ES422,13059,13,Navalpino,219,1.11,196.236951,13193,80175.0442416885,327877147.64634
165,ES.IGN.SIGLIM34081616007,ES,Municipio,34081616007,La Alberca de Záncara,ES4,ES42,ES423,16007,16,La Alberca de Záncara,1590,15.78,100.73847,16620,54254.3911283359,169605526.821789
166,ES.IGN.SIGLIM34081313060,ES,Municipio,34081313060,Navas de Estena,ES4,ES42,ES422,13060,13,Navas de Estena,223,1.52,146.398527,13194,87540.6300642241,246175572.586633
167,ES.IGN.SIGLIM34081313061,ES,Municipio,34081313061,Pedro Muñoz,ES4,ES42,ES422,13061,13,Pedro Muñoz,7385,72.52,101.823666,13620,71373.6476567041,169466737.797215
168,ES.IGN.SIGLIM34081313062,ES,Municipio,34081313062,Picón,ES4,ES42,ES422,13062,13,Picón,654,10.97,59.608077,13196,57484.7867545885,99093653.6691698
169,ES.IGN.SIGLIM34081313063,ES,Municipio,34081313063,Piedrabuena,ES4,ES42,ES422,13063,13,Piedrabuena,4459,7.88,565.636885,13100,164634.600991176,939764227.359268
170,ES.IGN.SIGLIM34081313064,ES,Municipio,34081313064,Poblete,ES4,ES42,ES422,13064,13,Poblete,2571,92.97,27.651525,13195,44348.5474089794,46227889.0092667
171,ES.IGN.SIGLIM34081313065,ES,Municipio,34081313065,Porzuna,ES4,ES42,ES422,13065,13,Porzuna,3571,17.03,209.682351,13120,97839.130797235,353338118.589832
172,ES.IGN.SIGLIM34081313066,ES,Municipio,34081313066,Pozuelo de Calatrava,ES4,ES42,ES422,13066,13,Pozuelo de Calatrava,3443,34.53,99.6839,13179,73660.575324236,164668414.952222
173,ES.IGN.SIGLIM34081313067,ES,Municipio,34081313067,Los Pozuelos de Calatrava,ES4,ES42,ES422,13067,13,Los Pozuelos de Calatrava,370,4.4,84.00773,13179,50685.7503943871,138976199.057107
174,ES.IGN.SIGLIM34081313068,ES,Municipio,34081313068,Puebla de Don Rodrigo,ES4,ES42,ES422,13068,13,Puebla de Don Rodrigo,1200,2.82,424.824616,13109,139892.171656341,706560174.615327
175,ES.IGN.SIGLIM34081313069,ES,Municipio,34081313069,Puebla del Príncipe,ES4,ES42,ES422,13069,13,Puebla del Príncipe,701,20.66,33.922425,13342,31178.6017595371,55647941.5475736
176,ES.IGN.SIGLIM34081313070,ES,Municipio,34081313070,Puerto Lápice,ES4,ES42,ES422,13070,13,Puerto Lápice,937,17.05,54.927427,13650,60740.1416967296,91645585.9676473
177,ES.IGN.SIGLIM34081313095,ES,Municipio,34081313095,Villar del Pozo,ES4,ES42,ES422,13095,13,Villar del Pozo,86,6.46,13.304635,13431,28879.950578679,21703325.2213572
178,ES.IGN.SIGLIM34081313071,ES,Municipio,34081313071,Puertollano,ES4,ES42,ES422,13071,13,Puertollano,47881,212.32,225.507611,13500,104179.413740618,370029781.609739
179,ES.IGN.SIGLIM34081313072,ES,Municipio,34081313072,Retuerta del Bullaque,ES4,ES42,ES422,13072,13,Retuerta del Bullaque,978,1.49,653.617044,13194,198442.312896536,1097443908.30487
180,ES.IGN.SIGLIM34081313096,ES,Municipio,34081313096,Villarrubia de los Ojos,ES4,ES42,ES422,13096,13,Villarrubia de los Ojos,9902,35.19,281.342453,13670,109811.221163534,470179489.028901
181,ES.IGN.SIGLIM34081313073,ES,Municipio,34081313073,Saceruela,ES4,ES42,ES422,13073,13,Saceruela,577,2.33,247.274771,13414,89636.6545481317,409570994.926573
182,ES.IGN.SIGLIM34081313074,ES,Municipio,34081313074,San Carlos del Valle,ES4,ES42,ES422,13074,13,San Carlos del Valle,1128,19.5,57.836962,13247,35831.4040513416,95884232.318368
183,ES.IGN.SIGLIM34081313075,ES,Municipio,34081313075,San Lorenzo de Calatrava,ES4,ES42,ES422,13075,13,San Lorenzo de Calatrava,213,2.02,105.030918,13779,67178.4268248814,172900804.079606
184,ES.IGN.SIGLIM34081313078,ES,Municipio,34081313078,Socuéllamos,ES4,ES42,ES422,13078,13,Socuéllamos,12268,32.86,373.307632,13630,126834.061505498,623203844.507133
185,ES.IGN.SIGLIM34081313079,ES,Municipio,34081313079,La Solana,ES4,ES42,ES422,13079,13,La Solana,15523,115.51,134.385519,13240,70048.7153260514,222185886.913178
186,ES.IGN.SIGLIM34081313904,ES,Municipio,34081313904,Llanos del Caudillo,ES4,ES42,ES422,13904,13,Llanos del Caudillo,719,38.61,18.621632,13220,28049.5636720216,33975747.281746
187,ES.IGN.SIGLIM34081313080,ES,Municipio,34081313080,Solana del Pino,ES4,ES42,ES422,13080,13,Solana del Pino,333,1.85,179.104478,13593,82695.9740127345,294119829.207414
188,ES.IGN.SIGLIM34081313081,ES,Municipio,34081313081,Terrinches,ES4,ES42,ES422,13081,13,Terrinches,697,12.49,55.802713,13341,41739.7711873691,90997557.3884677
189,ES.IGN.SIGLIM34081313082,ES,Municipio,34081313082,Tomelloso,ES4,ES42,ES422,13082,13,Tomelloso,36091,149.81,240.901132,13700,103842.17827357,403865933.962499
190,ES.IGN.SIGLIM34081616001,ES,Municipio,34081616001,Abia de la Obispalía,ES4,ES42,ES423,16001,16,Abia de la Obispalía,64,1.01,63.00791,16195,49371.8660168428,107695575.011273
191,ES.IGN.SIGLIM34081313083,ES,Municipio,34081313083,Torralba de Calatrava,ES4,ES42,ES422,13083,13,Torralba de Calatrava,2959,29.14,101.528274,13160,85730.3342222997,168671493.892925
192,ES.IGN.SIGLIM34081313084,ES,Municipio,34081313084,Torre de Juan Abad,ES4,ES42,ES422,13084,13,Torre de Juan Abad,1018,2.55,398.477785,13344,227966.54852478,654533897.302922
193,ES.IGN.SIGLIM34081313085,ES,Municipio,34081313085,Torrenueva,ES4,ES42,ES422,13085,13,Torrenueva,2752,19.3,142.551333,13740,62775.5822457876,233080254.613885
194,ES.IGN.SIGLIM34081616002,ES,Municipio,34081616002,El Acebrón,ES4,ES42,ES423,16002,16,El Acebrón,234,10.58,22.110571,16412,40327.214901688,37618258.825951
195,ES.IGN.SIGLIM34081616003,ES,Municipio,34081616003,Alarcón,ES4,ES42,ES423,16003,16,Alarcón,153,1.27,119.879982,16213,140131.078092027,201936914.051303
196,ES.IGN.SIGLIM34081313086,ES,Municipio,34081313086,Valdemanco del Esteras,ES4,ES42,ES422,13086,13,Valdemanco del Esteras,169,1.19,141.710245,13411,97539.5873787842,235893782.83399
197,ES.IGN.SIGLIM34081313087,ES,Municipio,34081313087,Valdepeñas,ES4,ES42,ES422,13087,13,Valdepeñas,30210,61.9,488.004613,13300,148707.694891777,806411336.108162
198,ES.IGN.SIGLIM34081313089,ES,Municipio,34081313089,Villahermosa,ES4,ES42,ES422,13089,13,Villahermosa,1854,5.11,362.732506,13332,103413.409997372,598755571.901337
199,ES.IGN.SIGLIM34081313090,ES,Municipio,34081313090,Villamanrique,ES4,ES42,ES422,13090,13,Villamanrique,1180,3.18,370.588916,13343,135466.602215708,605152578.862332
200,ES.IGN.SIGLIM34081616018,ES,Municipio,34081616018,Almonacid del Marquesado,ES4,ES42,ES423,16018,16,Almonacid del Marquesado,431,9.14,47.124664,16431,41900.3230287342,80045717.2090232
201,ES.IGN.SIGLIM34081313091,ES,Municipio,34081313091,Villamayor de Calatrava,ES4,ES42,ES422,13091,13,Villamayor de Calatrava,602,4.15,144.768318,13595,76261.2001865997,238739588.181954
202,ES.IGN.SIGLIM34081919248,ES,Municipio,34081919248,San Andrés del Congosto,ES4,ES42,ES424,19248,19,San Andrés del Congosto,72,4.7,15.308031,19237,21438.8843414204,26817075.3013776
203,ES.IGN.SIGLIM34081313092,ES,Municipio,34081313092,Villanueva de la Fuente,ES4,ES42,ES422,13092,13,Villanueva de la Fuente,2123,16.44,129.099622,13330,67016.7598411843,212253240.999216
204,ES.IGN.SIGLIM34081616010,ES,Municipio,34081616010,Alcázar del Rey,ES4,ES42,ES423,16010,16,Alcázar del Rey,137,2.94,46.473034,16820,36048.0612384282,79458040.6803659
205,ES.IGN.SIGLIM34081313093,ES,Municipio,34081313093,Villanueva de los Infantes,ES4,ES42,ES422,13093,13,Villanueva de los Infantes,5030,37.31,134.796238,13320,67172.2882034325,222204004.36813
206,ES.IGN.SIGLIM34081616011,ES,Municipio,34081616011,Alcohujate,ES4,ES42,ES423,16011,16,Alcohujate,30,1.1,27.170264,16537,31006.9721627879,47147171.6606308
207,ES.IGN.SIGLIM34081313094,ES,Municipio,34081313094,Villanueva de San Carlos,ES4,ES42,ES422,13094,13,Villanueva de San Carlos,295,2.7,108.956428,13379,64085.7328624405,179160490.494176
208,ES.IGN.SIGLIM34081616012,ES,Municipio,34081616012,Alconchel de la Estrella,ES4,ES42,ES423,16012,16,Alconchel de la Estrella,90,2.09,42.950491,16433,34148.1769091987,72665893.9889435
209,ES.IGN.SIGLIM34081313097,ES,Municipio,34081313097,Villarta de San Juan,ES4,ES42,ES422,13097,13,Villarta de San Juan,2845,43.34,65.635314,13210,54716.8516415332,110077836.70406
210,ES.IGN.SIGLIM34081313098,ES,Municipio,34081313098,Viso del Marqués,ES4,ES42,ES422,13098,13,Viso del Marqués,2363,4.42,533.667775,13770,200909.990232152,872138156.827619
211,ES.IGN.SIGLIM34081616004,ES,Municipio,34081616004,Albaladejo del Cuende,ES4,ES42,ES423,16004,16,Albaladejo del Cuende,252,4.57,55.067365,16111,41680.8322446432,93627889.4562223
212,ES.IGN.SIGLIM34081313901,ES,Municipio,34081313901,El Robledo,ES4,ES42,ES422,13901,13,El Robledo,1111,10.45,106.246858,13114,64217.407629621,175964234.471501
213,ES.IGN.SIGLIM34081313902,ES,Municipio,34081313902,Ruidera,ES4,ES42,ES422,13902,13,Ruidera,548,13.89,39.432337, ,50297.2695819575,65002991.5404568
214,ES.IGN.SIGLIM34081616005,ES,Municipio,34081616005,Albalate de las Nogueras,ES4,ES42,ES423,16005,16,Albalate de las Nogueras,268,6.68,40.079693,16841,33601.9299186902,69160920.1387241
215,ES.IGN.SIGLIM34081313903,ES,Municipio,34081313903,Arenales de San Gregorio,ES4,ES42,ES422,13903,13,Arenales de San Gregorio,595,19.37,30.707404,13619,36338.4872493556,51048622.0518912
216,ES.IGN.SIGLIM34081616008,ES,Municipio,34081616008,Alcalá de la Vega,ES4,ES42,ES423,16008,16,Alcalá de la Vega,90,1.3,69.210823,16315,49459.3680859217,118259437.706496
217,ES.IGN.SIGLIM34081616009,ES,Municipio,34081616009,Alcantud,ES4,ES42,ES423,16009,16,Alcantud,56,0.97,57.551386,16812,43570.2406140937,99881137.9473774
218,ES.IGN.SIGLIM34081616014,ES,Municipio,34081616014,Aliaguilla,ES4,ES42,ES423,16014,16,Aliaguilla,659,6.34,103.868791,16313,53508.5914719922,175718064.582732
219,ES.IGN.SIGLIM34081616016,ES,Municipio,34081616016,Almendros,ES4,ES42,ES423,16016,16,Almendros,225,3.56,63.098628,16420,57504.862373426,107286575.173345
220,ES.IGN.SIGLIM34081616015,ES,Municipio,34081616015,La Almarcha,ES4,ES42,ES423,16015,16,La Almarcha,375,5.83,64.290057,16740,69767.6055643543,108825894.193115
221,ES.IGN.SIGLIM34081616017,ES,Municipio,34081616017,Almodóvar del Pinar,ES4,ES42,ES423,16017,16,Almodóvar del Pinar,390,4.1,94.99116,16130,53362.7871723552,160743423.706916
222,ES.IGN.SIGLIM34081616019,ES,Municipio,34081616019,Altarejos,ES4,ES42,ES423,16019,16,Altarejos,195,2.13,91.266721,16782,58527.5339724968,155462993.917498
223,ES.IGN.SIGLIM34081616020,ES,Municipio,34081616020,Arandilla del Arroyo,ES4,ES42,ES423,16020,16,Arandilla del Arroyo,10,0.51,19.371416,16812,25976.2507283952,33732902.812395
224,ES.IGN.SIGLIM34081616030,ES,Municipio,34081616030,Bascuñana de San Pedro,ES4,ES42,ES423,16030,16,Bascuñana de San Pedro,19,0.96,19.605633,16191,23906.6131509995,33693243.6103564
225,ES.IGN.SIGLIM34081616022,ES,Municipio,34081616022,Arcos de la Sierra,ES4,ES42,ES423,16022,16,Arcos de la Sierra,85,2.1,40.40756,16141,43681.5598241749,69790777.3287047
226,ES.IGN.SIGLIM34081616023,ES,Municipio,34081616023,Chillarón de Cuenca,ES4,ES42,ES423,16023,16,Chillarón de Cuenca,602,15.28,39.380645,16190,45284.6862227191,67061857.315817
227,ES.IGN.SIGLIM34081616024,ES,Municipio,34081616024,Arguisuelas,ES4,ES42,ES423,16024,16,Arguisuelas,147,2.98,49.239521,16360,52749.982202247,84221323.666407
228,ES.IGN.SIGLIM34081616025,ES,Municipio,34081616025,Arrancacepas,ES4,ES42,ES423,16025,16,Arrancacepas,26,1.4,18.545476,16855,25369.165662483,31947234.2088119
229,ES.IGN.SIGLIM34081919249,ES,Municipio,34081919249,San Andrés del Rey,ES4,ES42,ES424,19249,19,San Andrés del Rey,35,2.39,14.611975,19143,24585.5781718156,25569241.8172153
230,ES.IGN.SIGLIM34081616026,ES,Municipio,34081616026,Atalaya del Cañavate,ES4,ES42,ES423,16026,16,Atalaya del Cañavate,95,2.07,45.806749,16710,37836.0406049244,77999704.3948398
231,ES.IGN.SIGLIM34081616027,ES,Municipio,34081616027,Barajas de Melo,ES4,ES42,ES423,16027,16,Barajas de Melo,903,6.6,136.6826,16460,95039.2078856856,233956775.049968
232,ES.IGN.SIGLIM34081616029,ES,Municipio,34081616029,Barchín del Hoyo,ES4,ES42,ES423,16029,16,Barchín del Hoyo,87,1.33,65.210737,16117,47195.619361172,110314575.790596
233,ES.IGN.SIGLIM34081616032,ES,Municipio,34081616032,Belinchón,ES4,ES42,ES423,16032,16,Belinchón,328,4.11,79.670045,16471,59445.6644450961,136396293.848431
234,ES.IGN.SIGLIM34081616033,ES,Municipio,34081616033,Belmonte,ES4,ES42,ES423,16033,16,Belmonte,1938,20.88,92.801685,16640,71503.3561298104,156573271.729356
235,ES.IGN.SIGLIM34081616034,ES,Municipio,34081616034,Belmontejo,ES4,ES42,ES423,16034,16,Belmontejo,165,3.15,52.303099,16779,40766.1228405829,88638864.2502212
236,ES.IGN.SIGLIM34081616035,ES,Municipio,34081616035,Beteta,ES4,ES42,ES423,16035,16,Beteta,279,2.43,114.443185,16870,110630.8480246,199457263.429372
237,ES.IGN.SIGLIM34081616036,ES,Municipio,34081616036,Boniches,ES4,ES42,ES423,16036,16,Boniches,144,2.71,52.99848,16314,42032.254981313,90397372.5688958
238,ES.IGN.SIGLIM34081616038,ES,Municipio,34081616038,Buciegas,ES4,ES42,ES423,16038,16,Buciegas,40,4.44,8.999078,16851,17657.5815181109,15518001.0437568
239,ES.IGN.SIGLIM34081616039,ES,Municipio,34081616039,Buenache de Alarcón,ES4,ES42,ES423,16039,16,Buenache de Alarcón,446,6.95,64.122099,16114,46307.7358273854,108363609.384258
240,ES.IGN.SIGLIM34081616040,ES,Municipio,34081616040,Buenache de la Sierra,ES4,ES42,ES423,16040,16,Buenache de la Sierra,90,1.56,57.441495,16192,40670.6807436878,98829532.7312465
241,ES.IGN.SIGLIM34081616048,ES,Municipio,34081616048,Cañamares,ES4,ES42,ES423,16048,16,Cañamares,467,11.53,40.490315,16890,37174.8521653316,70026340.9093844
242,ES.IGN.SIGLIM34081616041,ES,Municipio,34081616041,Buendía,ES4,ES42,ES423,16041,16,Buendía,414,4.71,87.889432,16512,63451.7619631623,152652525.691319
243,ES.IGN.SIGLIM34081616042,ES,Municipio,34081616042,Campillo de Altobuey,ES4,ES42,ES423,16042,16,Campillo de Altobuey,1344,7.8,172.25268,16210,67968.8060413641,290911051.026442
244,ES.IGN.SIGLIM34081616043,ES,Municipio,34081616043,Campillos-Paravientos,ES4,ES42,ES423,16043,16,Campillos-Paravientos,113,2.07,54.370474,16310,43407.2543505684,92626136.5227933
245,ES.IGN.SIGLIM34081616044,ES,Municipio,34081616044,Campillos-Sierra,ES4,ES42,ES423,16044,16,Campillos-Sierra,40,1.05,38.008557,16316,36763.484488844,65051690.7901236
246,ES.IGN.SIGLIM34081616045,ES,Municipio,34081616045,Canalejas del Arroyo,ES4,ES42,ES423,16045,16,Canalejas del Arroyo,219,3.59,60.908829,16857,45520.2227638557,105165570.37447
247,ES.IGN.SIGLIM34081616047,ES,Municipio,34081616047,Cañada Juncosa,ES4,ES42,ES423,16047,16,Cañada Juncosa,252,5.86,42.986158,16720,66997.6554435027,71951134.5711259
248,ES.IGN.SIGLIM34081616046,ES,Municipio,34081616046,Cañada del Hoyo,ES4,ES42,ES423,16046,16,Cañada del Hoyo,247,2.73,90.153024,16340,59097.4788462543,153031343.342854
249,ES.IGN.SIGLIM34081616049,ES,Municipio,34081616049,El Cañavate,ES4,ES42,ES423,16049,16,El Cañavate,151,4.18,36.114062,16738,31478.3695479564,60788347.3462087
250,ES.IGN.SIGLIM34081616050,ES,Municipio,34081616050,Cañaveras,ES4,ES42,ES423,16050,16,Cañaveras,267,3.62,73.571855,16850,45856.6476979537,126934578.596458
251,ES.IGN.SIGLIM34081616051,ES,Municipio,34081616051,Cañaveruelas,ES4,ES42,ES423,16051,16,Cañaveruelas,138,4.11,33.548222,16536,52111.3284047706,57973218.1095125
252,ES.IGN.SIGLIM34081616052,ES,Municipio,34081616052,Cañete,ES4,ES42,ES423,16052,16,Cañete,769,8.84,86.91923,16300,56743.3796821531,148520533.413399
253,ES.IGN.SIGLIM34081616058,ES,Municipio,34081616058,Carrascosa de Haro,ES4,ES42,ES423,16058,16,Carrascosa de Haro,111,3.82,29.040479,16649,32422.7954415094,48986878.3659189
254,ES.IGN.SIGLIM34081616053,ES,Municipio,34081616053,Cañizares,ES4,ES42,ES423,16053,16,Cañizares,456,5.98,76.229834,16891,66259.971961768,131916461.348487
255,ES.IGN.SIGLIM34081616118,ES,Municipio,34081616118,Ledaña,ES4,ES42,ES423,16118,16,Ledaña,1584,24.21,65.415613,16237,41950.607083131,109701492.27719
256,ES.IGN.SIGLIM34081616055,ES,Municipio,34081616055,Carboneras de Guadazaón,ES4,ES42,ES423,16055,16,Carboneras de Guadazaón,785,7.8,100.618991,16350,69719.7811270526,171200169.904617
257,ES.IGN.SIGLIM34081616064,ES,Municipio,34081616064,Casas de Haro,ES4,ES42,ES423,16064,16,Casas de Haro,836,7.56,110.560321,16611,60460.1229990297,185366985.771343
258,ES.IGN.SIGLIM34081616056,ES,Municipio,34081616056,Cardenete,ES4,ES42,ES423,16056,16,Cardenete,495,5.07,97.583163,16373,60323.3425604454,165390413.69553
259,ES.IGN.SIGLIM34081616057,ES,Municipio,34081616057,Carrascosa,ES4,ES42,ES423,16057,16,Carrascosa,75,1.05,71.409431,16879,54994.9154132205,124037872.223597
260,ES.IGN.SIGLIM34081616060,ES,Municipio,34081616060,Casas de Benítez,ES4,ES42,ES423,16060,16,Casas de Benítez,877,18.81,46.61708,16707,56770.522653654,78201730.8922321
261,ES.IGN.SIGLIM34081616061,ES,Municipio,34081616061,Casas de Fernando Alonso,ES4,ES42,ES423,16061,16,Casas de Fernando Alonso,1210,40.01,30.235502,16610,30270.3794278202,50697932.9881547
262,ES.IGN.SIGLIM34081616062,ES,Municipio,34081616062,Casas de Garcimolina,ES4,ES42,ES423,16062,16,Casas de Garcimolina,27,0.69,38.671508,16338,42727.9651371336,66020700.5959207
263,ES.IGN.SIGLIM34081616063,ES,Municipio,34081616063,Casas de Guijarro,ES4,ES42,ES423,16063,16,Casas de Guijarro,111,13.53,8.198542,16708,14214.632723899,13732827.8113995
264,ES.IGN.SIGLIM34081616065,ES,Municipio,34081616065,Casas de los Pinos,ES4,ES42,ES423,16065,16,Casas de los Pinos,459,6.71,68.303818,16612,50120.0469175374,114044786.992567
265,ES.IGN.SIGLIM34081616066,ES,Municipio,34081616066,Casasimarro,ES4,ES42,ES423,16066,16,Casasimarro,3072,61.95,49.586315,16239,39166.2755031267,83164288.0154218
266,ES.IGN.SIGLIM34081616067,ES,Municipio,34081616067,Castejón,ES4,ES42,ES423,16067,16,Castejón,155,3.55,43.61235,16856,36979.2312068038,75287589.7509805
267,ES.IGN.SIGLIM34081616068,ES,Municipio,34081616068,Castillejo de Iniesta,ES4,ES42,ES423,16068,16,Castillejo de Iniesta,150,5.41,27.687229,16250,26553.72477216,46628910.9261431
268,ES.IGN.SIGLIM34081616070,ES,Municipio,34081616070,Castillejo-Sierra,ES4,ES42,ES423,16070,16,Castillejo-Sierra,30,0.99,30.245034,16141,38121.9168055985,52390594.2462051
269,ES.IGN.SIGLIM34081616071,ES,Municipio,34081616071,Castillo-Albaráñez,ES4,ES42,ES423,16071,16,Castillo-Albaráñez,21,1.69,12.422596,16854,18577.5125947836,21392799.351249
270,ES.IGN.SIGLIM34081616072,ES,Municipio,34081616072,Castillo de Garcimuñoz,ES4,ES42,ES423,16072,16,Castillo de Garcimuñoz,139,1.69,82.353788,16623,109122.65286871,138938817.039294
271,ES.IGN.SIGLIM34081616081,ES,Municipio,34081616081,Chumillas,ES4,ES42,ES423,16081,16,Chumillas,57,1.41,40.217914,16131,37035.1402045795,67072092.301845
272,ES.IGN.SIGLIM34081616082,ES,Municipio,34081616082,Enguídanos,ES4,ES42,ES423,16082,16,Enguídanos,321,1.93,165.526654,16372,93145.1243870034,279396522.821926
273,ES.IGN.SIGLIM34081616073,ES,Municipio,34081616073,Cervera del Llano,ES4,ES42,ES423,16073,16,Cervera del Llano,216,3.89,55.419685,16444,44354.2652817504,94085306.5818637
274,ES.IGN.SIGLIM34081616085,ES,Municipio,34081616085,La Frontera,ES4,ES42,ES423,16085,16,La Frontera,169,4.89,34.544989,16144,30435.804264373,59664550.9213663
275,ES.IGN.SIGLIM34081616086,ES,Municipio,34081616086,Fuente de Pedro Naharro,ES4,ES42,ES423,16086,16,Fuente de Pedro Naharro,1212,19.03,63.665645,16411,45533.7161746521,108479114.178912
276,ES.IGN.SIGLIM34081616087,ES,Municipio,34081616087,Fuentelespino de Haro,ES4,ES42,ES423,16087,16,Fuentelespino de Haro,248,7.42,33.404762,16647,34343.9639948473,56522938.8748553
277,ES.IGN.SIGLIM34081616074,ES,Municipio,34081616074,La Cierva,ES4,ES42,ES423,16074,16,La Cierva,30,0.41,71.432794,16341,50182.234679906,122552197.986772
278,ES.IGN.SIGLIM34081616078,ES,Municipio,34081616078,Cuenca,ES4,ES42,ES423,16078,16,Cuenca,54898,60.26,910.971894,16194,765696.816569485,1562925675.57123
279,ES.IGN.SIGLIM34081616079,ES,Municipio,34081616079,Cueva del Hierro,ES4,ES42,ES423,16079,16,Cueva del Hierro,29,1.02,28.183228,16879,32515.0716950294,48935456.4810242
280,ES.IGN.SIGLIM34081616083,ES,Municipio,34081616083,Fresneda de Altarejos,ES4,ES42,ES423,16083,16,Fresneda de Altarejos,49,0.81,59.872935,16781,53817.1922079577,101981131.371274
281,ES.IGN.SIGLIM34081616084,ES,Municipio,34081616084,Fresneda de la Sierra,ES4,ES42,ES423,16084,16,Fresneda de la Sierra,48,1.49,32.045802,16141,32673.4871004706,55081108.5906471
282,ES.IGN.SIGLIM34081616088,ES,Municipio,34081616088,Fuentelespino de Moya,ES4,ES42,ES423,16088,16,Fuentelespino de Moya,105,1.59,65.669434,16311,44889.9945275514,111889174.595404
283,ES.IGN.SIGLIM34081616092,ES,Municipio,34081616092,Gabaldón,ES4,ES42,ES423,16092,16,Gabaldón,183,2.17,84.052376,16132,51294.2849821026,142015043.693049
284,ES.IGN.SIGLIM34081616089,ES,Municipio,34081616089,Fuentes,ES4,ES42,ES423,16089,16,Fuentes,454,4.22,107.551683,16193,62260.6560360786,183305170.701388
285,ES.IGN.SIGLIM34081616091,ES,Municipio,34081616091,Fuertescusa,ES4,ES42,ES423,16091,16,Fuertescusa,70,1.08,64.67956,16890,41095.7358310174,110737198.572184
286,ES.IGN.SIGLIM34081616095,ES,Municipio,34081616095,Graja de Campalbo,ES4,ES42,ES423,16095,16,Graja de Campalbo,93,4.17,22.289559,16339,25943.2265559717,37923568.9117865
287,ES.IGN.SIGLIM34081616093,ES,Municipio,34081616093,Garaballa,ES4,ES42,ES423,16093,16,Garaballa,68,0.94,72.28262,16312,51053.9359493377,121943092.74901
288,ES.IGN.SIGLIM34081616094,ES,Municipio,34081616094,Gascueña,ES4,ES42,ES423,16094,16,Gascueña,154,2.97,51.751584,16533,45968.7398334141,89165848.9739851
